"tz_id","druh_mista","mestska_cast","adresa","mista","zabor","lode","prodejni_doba","doba_provozu","druh_zbozi","vice_zaznamu","ulice","cislo_domu","cislo_parcely","ku","cislo_ku","tags"
101700,"TRHY","Praha 17 (Řepy)","parkovací pás při ul. Bendova a parkoviště pro polikliniku v ul. Bendova, parc. č. 1234/210, parc.č. 1234/211, k.ú. Řepy","","1 304",0,"po-ne8.00-18.00","příležitostně15 dnů před Velikonoce-mi1.12.- 24.12.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřevavelikonoční trhyvánoční trhyobčerstvení (stravovací služby),  nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Bendova","","1234/211","Řepy","729701","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
101800,"TRHY","Praha 17 (Řepy)","Socháňova u č. 27/1220, mezi KD Průhon a restaurací U Průhonu","15","100",0,"po-ne8.00-18.00","příležitostně15 dnů před Velikonoce-mi1.12.- 24.12.","velikonoční trhyvánoční trhyobčerstvení (stravovací služby),nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"U průhonu;Socháňova","27/1220","","","","Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
101900,"TRHY","Praha 18 (Letňany)","pozemek parc. č. 10/45, k. ú. Letňany, parkoviště a část komunikace Tvrdého směrem ke komunikaci Stará náves","","850",0,"so6.00-14.00","příležitostně1.4. - 31.10.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva",0,"Tvrdého;Stará náves","","10/45","","","Farmářské trhy"
102000,"TRHY","Praha 18 (Letňany)","Rýmařovská (před Šumperkou), parc. č. 652/48, k. ú. Letňany","15","300",0,"7.00-22.00","celoročně","farmářské trhy občerstvení (stravovací služby)",0,"Rýmařovská","","652/48","","","Farmářské trhy;Občerstvení"
102100,"TRHY","Praha 18 (Letňany)","Stará Náves, parc. č. 10/45, k. ú. Letňany","20","500",0,"7.00-22.00","celoročně","farmářské  trhyobčerstvení (stravovací služby)",0,"Stará náves","","10/45","","","Farmářské trhy;Občerstvení"
102200,"TRHY","Praha 18 (Letňany)","Veselská u č.p. 663, před vchodem do OD Tesco Letňany","20","660",0,"po-ne9.00-22.00","příležitostně 21 dní před Velikonoce-mi,21 dní před Dnem dětí (1. 6.),21 dní před začátkem školního roku,21 dní před Mikulášem a 21 dní před Vánocemi","velikonoční trhytrhy ke Dni dětítrhy k začátku školního rokumikulášské trhy vánoční trhy",0,"Veselská","663","","","","Vánoční trhy;Velikonoční trhy"
102300,"TRHY","Praha 18 (Letňany)","Tupolevova, parc.č. 629/138, parc.č. 629/252, parc.č. 629/251, k.ú. Letňany","6","1028",0,"so","příležitostně1.4.-31.10.","farmářské trhy",0,"Tupolevova","","629/251","Letňany","731439","Farmářské trhy"
102400,"TRHY","Praha 20                           (Horní Počernice)","Na Chvalské tvrzi,              u Náchodské, před křižovatkou s Božanovskou, parc. č. 1984, 1987/1, 1990 a 1991, k.ú. Horní Počernice","","1000",0,"8.00-18.00","celoročně","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva, keramikyobčerstvení (stravovací služby)",0,"","","1984,1987/1,1990","Horní Počernice","643777","Farmářské trhy;Občerstvení"
102500,"TRHY","Praha 22","Nové náměstí","20","1000",0,"7.00-19.00","celoročně","farmářské trhy produkty lidových uměleckých řemesel z proutí, šustí, dřevaobčerstvení (stravovací služby)",0,"Nové náměstí","","","","","Farmářské trhy;Občerstvení"
102600,"TRHY","Praha - Běchovice","Českobrodská  u č. 1, nádvoří objektu Staré pošty, parc.č. 56 k.ú. Běchovice","40","1600",0,"8.00-22.00","příležitostně","prodej produktů lidových uměleckých řemesel farmářské trhyobčerstvení (stravovací služby)",0,"Českobrodská;U staré pošty","1","56","Běchovice","601527","Farmářské trhy;Občerstvení"
102700,"TRHY","Praha - Čakovice","nám. Jiřího Berana,k. ú. Čakovice","35","1800",0,"7.00-24.00","celoročně","farmářské trhyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.   velikonoční trhyvánoční trhytrhy se sortimentem chovatelské potřeby (v části plochy)",0,"náměstí Jiřího Berana","","","","","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
102800,"TRHY","Praha - Ďáblice","Hořínecká, část pozemku parc.č. 608/22, k.ú. Ďáblice","","219",0,"6.00-19.00","celoročně","farmářské trhy",0,"Hořínecká","","608/22","Ďáblice","730629","Farmářské trhy"
102900,"TRHY","Praha - Ďáblice","Mannerova, část pozemku parc. č. 1747/1,k. ú. Ďáblice, hřiště","","507",0,"6.00-19.00","celoročně","farmářské trhy",0,"Mannerova","","1747/1","","","Farmářské trhy"
103000,"TRHY","Praha - Ďáblice","nám. 25. března,         parc.č. 1548, k.ú. Čakovice","40","3473",0,"","příležitostně1 měsíc před Velikonoce-miod 1. první adventní neděle       do 24.12.","velikonoční trhy vánoční trhy",0,"","25","1548","Čakovice","731561","Vánoční trhy;Velikonoční trhy"
103100,"TRHY","Praha -Dolní Počernice","Stará obec u č.p. 10, nádvoří objektu","10","330",0,"13.00-18.00","příležitostně","farmářské trhyobčerstvení (stravovací služby),nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.   velikonoční trhydušičkové trhyvánoční trhy",0,"Stará obec","10","","","","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení;Alkohol"
103200,"TRHY","Praha -Dolní Počernice","Stará obec u č. p.10, prostranství u č.p. 10 (ul. Stará obec a část ul. Bakurinova), parc. č. 1570/1, k. ú. Dolní Počernice","20","960",0,"13.00-18.00","příležitostně","farmářské trhyobčerstvení (stravovací služby),nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.velikonoční trhydušičkové trhyvánoční trhy",0,"Stará obec;Bakurinova","10","1570/1","","","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení;Alkohol"
103300,"TRHY","Praha -Klánovice","V soudním před halou Starosty Hanzala, parc. č. 3/1 a 2,k. ú. Klánovice","","700",0,"so8.00-12.00","celoročně","farmářské trhy",0,"V soudním","","3/1","","","Farmářské trhy"
103400,"TRHY","Praha - Křeslice","Štychova, parkoviště vedle úřadu MČ, parc.č. 4/4, parc. č. 6, k.ú. Křeslice","10","307",0,"","příležitostně","farmářské trhyvelikonoční trhyvánoční trhyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Štychova","","6","Křeslice","676071","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
103500,"TRHY","Praha - Křeslice","Štychova, část plochy v centru obce proti úřadu MČ, parc.č. 9/47, k.ú. Křeslice","10","427",0,"","příležitostně","farmářské trhyvelikonoční trhyvánoční trhyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"U obce;Štychova","","9/47","Křeslice","676071","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
103600,"TRHY","Praha -  Kunratice","Golčova č. 1/2, areál Tvrze Kunratice","30","120",0,"út","příležitostně1.4.-30.11.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva, keramikyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Golčova","1/2","","","","Farmářské trhy;Občerstvení;Alkohol"
103700,"TRHY","Praha -  Kunratice","K Libuši, parc.č. 118, 119 a 363/1, k.ú. Kunratice","20","100",0,"","příležitostně","řemeslné trhyobčerstvení (stravovací služby)velikonoční trhyobčerstvení (stravovací služby)dušičkové trhyobčerstvení (stravovací služby)vánoční trhy občerstvení (stravovací služby)",0,"K Libuši","","118,119","Kunratice","728314","Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení"
103800,"TRHY","Praha - Libuš","Libušská  u č. 115/400, parc.č. 911/1, k.ú. Písnice","20","2867",0,"po-ne9.00-20.00","příležitostně","farmářské trhy",0,"Libušská","115/400","911/1","Písnice","720984","Farmářské trhy"
103900,"TRHY","Praha - Petrovice","Galvaniho ul. (lokalita kolem polikliniky Ohmova č.p. 271), parkovací záliv, parc. č. 423/109, k.ú. Petrovice","","210",0,"po-ne8.00 – 18.00","příležitostně 1.3.-30.4.1.12.-31.12.","farmářské trhyvelikonoční trhyvánoční trhy",0,"Ohmova;Galvaniho","271","423/109","Petrovice","732613","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104000,"TRHY","Praha - Petrovice","lokalita před vstupem        do Petrovického hřbitova, parc. č. 537/25                     a parc. č. 537/26, k.ú. Petrovice","","590",0,"po-ne8.00 – 18.00","příležitostně1.3.-30.4.1.12.-31.12.","farmářské trhyvelikonoční trhyvánoční trhy",0,"","","537/26","Petrovice","732613","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104100,"TRHY","Praha - Petrovice","Ohmova ul. (lokalita kolem polikliniky Ohmova       č.p. 271), parkovací záliv, parc. č. 423/109, k.ú. Petrovice","","260",0,"po-ne8.00 – 18.00","příležitostně1.3.-30.4.1.12.-31.12.","farmářské trhyvelikonoční trhyvánoční trhy",0,"Ohmova","271","423/109","Petrovice","732613","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104200,"TRHY","Praha - Petrovice","Ohmova ul. (lokalita kolem polikliniky Ohmova       č.p. 271), parkovací záliv, pod vstupem do polikliniky parc. č. 423/79, k.ú. Petrovice","","770",0,"po-ne8.00 – 18.00","příležitostně1.3.-30.4.1.12.-31.12.","farmářské trhyvelikonoční trhyvánoční trhy",0,"Ohmova","271","423/79","Petrovice","732613","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104300,"TRHY","Praha - Petrovice","Ohmova u č.p. 271, před vchodem do polikliniky, parc.č. 423/110, k.ú. Petrovice","","500",0,"čt8.00 – 18.00","celoročně 1.3.-30.4.1.12.-31.12.","farmářské trhyvelikonoční trhyvánoční trhy",0,"Ohmova","271","423/110","Petrovice","732613","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104400,"TRHY","Praha - Šeberov","Šeberov, parc.č. 1449/26, k.ú. Šeberov, zpevněná plocha při komunikaci K Hrnčířům","","500",0,"","příležitostně1.4. - 31.10.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva, keramikyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"","","1449/26","Šeberov","762130","Farmářské trhy;Občerstvení;Alkohol"
104500,"TRHY","Praha - Šeberov","V ladech, pozemek    parc.č. 32/1, k.ú. Šeberov","10","40",0,"so6.00-14.00po-ne9.00-22.00po-ne9.00-22.00","příležitostně1.4. - 31.10.21 dní před Velikonoce-mi21 dní před Vánocemi","farmářské trhyvelikonoční trhyvánoční trhy",0,"V ladech","","32/1","Šeberov","762130","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104600,"TRHY","Praha - Šeberov","K Šeberovu u č.p. 805, parkoviště","10","40",0,"so6.00-14.00po-ne9.00-22.00po-ne9.00-22.00","příležitostně1.4. - 31.10.21 dní před Velikonoce-mi21 dní před Vánocemi","farmářské trhyvelikonoční trhyvánoční trhy",0,"K Šeberovu","805","","","","Farmářské trhy;Vánoční trhy;Velikonoční trhy"
104700,"TRHY","Praha - Suchdol","Brandejsovo nám. – Kamýcká, pozemek parc. č. 1627/6,k. ú. Suchdol","25","200",0,"7.00-20.00","příležitostně","farmářské trhyobčerstvení (stravovací služby),nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.   velikonoční trhydušičkové  trhyvánoční trhytrhy se sortimentem řemeslné výrobky, ovčí kůže, vlna a výrobky z nich, drobná kožená galanterie (v části plochy)",0,"Kamýcká","","1627/6","","","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení;Alkohol"
104800,"TRHY","Praha - Suchdol","Brandejsovo nám. – Kamýcká – Internacionální, pozemek parc.č. 2375, k.ú. Suchdol","25","200",0,"7.00-20.00","příležitostně","farmářské trhyobčerstvení (stravovací služby),nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.   velikonoční trhydušičkové trhyvánoční trhytrhy se sortimentem řemeslné výrobky, ovčí kůže, vlna a výrobky z nich, drobná kožená galanterie (v části plochy)",0,"Kamýcká;Internacionální;Brandejsovo náměstí","","2375","Suchdol","729981","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Dušičkové trhy;Občerstvení;Alkohol"
104900,"TRHY","Praha - Troja","Na Kazance, pozemek parc. č. 399/12, k. ú. Troja","20","2100",0,"so, ne8.00-19.00","příležitostně","farmářské trhy",0,"Na Kazance","","399/12","","","Farmářské trhy"
105000,"TRHY","Praha - Troja","Povltavská, pod spodní zdí Trojského zámku","10","60",0,"","příležitostně15.3. -31.10.","hračky, upomínkové předměty, balónky, cukrovinky, občerstvení (stravovací služby)",0,"Spodní;Povltavská","","","","","Upomínkové předměty;Občerstvení"
105100,"TRHY","Praha - Vinoř","Telčická, v ohybu mezi zdravotním střediskem       a parkovištěm u NORMY","12","60",0,"po","příležitostně","farmářské trhyobčerstvení (stravovací služby)",0,"V ohybu;Telčická","","","","","Farmářské trhy;Občerstvení"
105200,"TRHY","Praha - Zbraslav","Městská zahrada,parc. č. 142 a 140, k.ú. Zbraslav","15","150",0,"po-ne","příležitostně1.3.-31.12.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva, keramikavelikonoční trhyvánoční trhyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Městská","","142","Zbraslav","791733","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
105300,"TRHY","Praha - Zbraslav","Sluneční město -  mezi ulicemi Jaromíra Vejvody, Pirnerova, u Včely, parc. č. 2909/1, k.ú. Zbraslav","20","200",0,"po-ne","příležitostně1.3.-31.12.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva, keramikavelikonoční trhyvánoční trhyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"U Včely;Sluneční;Pirnerova;Jaromíra Vejvody","","2909/1","Zbraslav","791733","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
105400,"TRHY","Praha - Zbraslav","Sluneční park – mezi ulicemi Jaromíra Vejvody, Pirnerova, Paškova,  parc.č. 2909/210, k.ú. Zbraslav","5","50",0,"po-ne","příležitostně1.3.-31.12.","farmářské trhyprodukty lidových uměleckých řemesel z proutí, šustí, dřeva, keramikavelikonoční trhyvánoční trhyobčerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Paškova;Sluneční;Pirnerova;Jaromíra Vejvody","","2909/210","Zbraslav","791733","Farmářské trhy;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol"
